Buying Price,Maintenance Cost,Number of Doors,Number of Persons,Lug_Boot,Safety,Classification
low,high,2,5,med,low,unacceptable
low,high,2,5,med,med,acceptable
low,high,2,5,med,high,acceptable
low,high,2,5,big,low,unacceptable
low,high,2,5,big,med,acceptable
low,high,2,5,big,high,acceptable
low,high,3,2,small,low,unacceptable
low,high,3,2,small,med,unacceptable
low,high,3,2,small,high,unacceptable
low,high,3,2,med,low,unacceptable
low,high,3,2,med,med,unacceptable
low,high,3,2,med,high,unacceptable
low,high,3,2,big,low,unacceptable
low,high,3,2,big,med,unacceptable
low,high,3,2,big,high,unacceptable
low,high,3,4,small,low,unacceptable
low,high,3,4,small,med,acceptable
low,high,3,4,small,high,acceptable
low,high,3,4,med,low,unacceptable
low,high,3,4,med,med,acceptable
low,high,3,4,med,high,acceptable
low,high,3,4,big,low,unacceptable
low,high,3,4,big,med,acceptable
low,high,3,4,big,high,acceptable
low,high,3,5,small,low,unacceptable
low,high,3,5,small,med,acceptable
low,high,3,5,small,high,acceptable
low,high,3,5,med,low,unacceptable
low,high,3,5,med,med,acceptable
low,high,3,5,med,high,acceptable
low,high,3,5,big,low,unacceptable
low,high,3,5,big,med,acceptable
low,high,3,5,big,high,acceptable
low,high,4,2,small,low,unacceptable
low,high,4,2,small,med,unacceptable
low,high,4,2,small,high,unacceptable
low,high,4,2,med,low,unacceptable
low,high,4,2,med,med,unacceptable
low,high,4,2,med,high,unacceptable
low,high,4,2,big,low,unacceptable
low,high,4,2,big,med,unacceptable
low,high,4,2,big,high,unacceptable
low,high,4,4,small,low,unacceptable
low,high,4,4,small,med,acceptable
low,high,4,4,small,high,acceptable
low,high,4,4,med,low,unacceptable
low,high,4,4,med,med,acceptable
low,high,4,4,med,high,acceptable
low,high,4,4,big,low,unacceptable
low,high,4,4,big,med,acceptable
low,high,4,4,big,high,acceptable
low,high,4,5,small,low,unacceptable
low,high,4,5,small,med,acceptable
low,high,4,5,small,high,acceptable
low,high,4,5,med,low,unacceptable
low,high,4,5,med,med,acceptable
low,high,4,5,med,high,acceptable
low,high,4,5,big,low,unacceptable
low,high,4,5,big,med,acceptable
low,high,4,5,big,high,acceptable
low,high,5,2,small,low,unacceptable
low,high,5,2,small,med,unacceptable
low,high,5,2,small,high,unacceptable
low,high,5,2,med,low,unacceptable
low,high,5,2,med,med,unacceptable
low,high,5,2,med,high,unacceptable
low,high,5,2,big,low,unacceptable
low,high,5,2,big,med,unacceptable
low,high,5,2,big,high,unacceptable
low,high,5,4,small,low,unacceptable
low,high,5,4,small,med,acceptable
low,high,5,4,small,high,acceptable
low,high,5,4,med,low,unacceptable
low,high,5,4,med,med,acceptable
low,high,5,4,med,high,acceptable
low,high,5,4,big,low,unacceptable
low,high,5,4,big,med,acceptable
low,high,5,4,big,high,acceptable
low,high,5,5,small,low,unacceptable
low,high,5,5,small,med,acceptable
low,high,5,5,small,high,acceptable
low,high,5,5,med,low,unacceptable
low,high,5,5,med,med,acceptable
low,high,5,5,med,high,acceptable
low,high,5,5,big,low,unacceptable
low,high,5,5,big,med,acceptable
low,high,5,5,big,high,acceptable
low,med,2,2,small,low,unacceptable
low,med,2,2,small,med,unacceptable
low,med,2,2,small,high,unacceptable
low,med,2,2,med,low,unacceptable
low,med,2,2,med,med,unacceptable
low,med,2,2,med,high,unacceptable
low,med,2,2,big,low,unacceptable
low,med,2,2,big,med,unacceptable
low,med,2,2,big,high,unacceptable
low,med,2,4,small,low,unacceptable
low,med,2,4,small,med,acceptable
low,med,2,4,small,high,acceptable
low,med,2,4,med,low,unacceptable
low,med,2,4,med,med,acceptable
low,med,2,4,med,high,acceptable
low,med,2,4,big,low,unacceptable
low,med,2,4,big,med,acceptable
low,med,2,4,big,high,acceptable
low,med,2,5,small,low,unacceptable
low,med,2,5,small,med,unacceptable
low,med,2,5,small,high,unacceptable
low,med,2,5,med,low,unacceptable
low,med,2,5,med,med,acceptable
low,med,2,5,med,high,acceptable
low,med,2,5,big,low,unacceptable
low,med,2,5,big,med,acceptable
low,med,2,5,big,high,acceptable
low,med,3,2,small,low,unacceptable
low,med,3,2,small,med,unacceptable
low,med,3,2,small,high,unacceptable
low,med,3,2,med,low,unacceptable
low,med,3,2,med,med,unacceptable
low,med,3,2,med,high,unacceptable
low,med,3,2,big,low,unacceptable
low,med,3,2,big,med,unacceptable
low,med,3,2,big,high,unacceptable
low,med,3,4,small,low,unacceptable
low,med,3,4,small,med,acceptable
low,med,3,4,small,high,acceptable
low,med,3,4,med,low,unacceptable
low,med,3,4,med,med,acceptable
low,med,3,4,med,high,acceptable
low,med,3,4,big,low,unacceptable
low,med,3,4,big,med,acceptable
low,med,3,4,big,high,acceptable
low,med,3,5,small,low,unacceptable
low,med,3,5,small,med,acceptable
low,med,3,5,small,high,acceptable
low,med,3,5,med,low,unacceptable
low,med,3,5,med,med,acceptable
low,med,3,5,med,high,acceptable
low,med,3,5,big,low,unacceptable
low,med,3,5,big,med,acceptable
low,med,3,5,big,high,acceptable
low,med,4,2,small,low,unacceptable
low,med,4,2,small,med,unacceptable
low,med,4,2,small,high,unacceptable
low,med,4,2,med,low,unacceptable
low,med,4,2,med,med,unacceptable
low,med,4,2,med,high,unacceptable
low,med,4,2,big,low,unacceptable
low,med,4,2,big,med,unacceptable
low,med,4,2,big,high,unacceptable
low,med,4,4,small,low,unacceptable
low,med,4,4,small,med,acceptable
low,med,4,4,small,high,acceptable
low,med,4,4,med,low,unacceptable
low,med,4,4,med,med,acceptable
low,med,4,4,med,high,acceptable
low,med,4,4,big,low,unacceptable
low,med,4,4,big,med,acceptable
low,med,4,4,big,high,acceptable
low,med,4,5,small,low,unacceptable
low,med,4,5,small,med,acceptable
low,med,4,5,small,high,acceptable
low,med,4,5,med,low,unacceptable
low,med,4,5,med,med,acceptable
low,med,4,5,med,high,acceptable
low,med,4,5,big,low,unacceptable
low,med,4,5,big,med,acceptable
low,med,4,5,big,high,acceptable
low,med,5,2,small,low,unacceptable
low,med,5,2,small,med,unacceptable
low,med,5,2,small,high,unacceptable
low,med,5,2,med,low,unacceptable
low,med,5,2,med,med,unacceptable
low,med,5,2,med,high,unacceptable
low,med,5,2,big,low,unacceptable
low,med,5,2,big,med,unacceptable
low,med,5,2,big,high,unacceptable
low,med,5,4,small,low,unacceptable
low,med,5,4,small,med,acceptable
low,med,5,4,small,high,acceptable
low,med,5,4,med,low,unacceptable
low,med,5,4,med,med,acceptable
low,med,5,4,med,high,acceptable
low,med,5,4,big,low,unacceptable
low,med,5,4,big,med,acceptable
low,med,5,4,big,high,acceptable
low,med,5,5,small,low,unacceptable
low,med,5,5,small,med,acceptable
low,med,5,5,small,high,acceptable
low,med,5,5,med,low,unacceptable
low,med,5,5,med,med,acceptable
low,med,5,5,med,high,acceptable
low,med,5,5,big,low,unacceptable
low,med,5,5,big,med,acceptable
low,med,5,5,big,high,acceptable
low,low,2,2,small,low,unacceptable
low,low,2,2,small,med,unacceptable
low,low,2,2,small,high,unacceptable
low,low,2,2,med,low,unacceptable
low,low,2,2,med,med,unacceptable
low,low,2,2,med,high,unacceptable
low,low,2,2,big,low,unacceptable
low,low,2,2,big,med,unacceptable
low,low,2,2,big,high,unacceptable
low,low,2,4,small,low,unacceptable
low,low,2,4,small,med,acceptable
low,low,2,4,small,high,acceptable
low,low,2,4,med,low,unacceptable
low,low,2,4,med,med,acceptable
low,low,2,4,med,high,acceptable
low,low,2,4,big,low,unacceptable
low,low,2,4,big,med,acceptable
low,low,2,4,big,high,acceptable
low,low,2,5,small,low,unacceptable
low,low,2,5,small,med,unacceptable
low,low,2,5,small,high,unacceptable
low,low,2,5,med,low,unacceptable
low,low,2,5,med,med,acceptable
low,low,2,5,med,high,acceptable
low,low,2,5,big,low,unacceptable
low,low,2,5,big,med,acceptable
low,low,2,5,big,high,acceptable
low,low,3,2,small,low,unacceptable
low,low,3,2,small,med,unacceptable
low,low,3,2,small,high,unacceptable
low,low,3,2,med,low,unacceptable
low,low,3,2,med,med,unacceptable
low,low,3,2,med,high,unacceptable
low,low,3,2,big,low,unacceptable
low,low,3,2,big,med,unacceptable
low,low,3,2,big,high,unacceptable
low,low,3,4,small,low,unacceptable
low,low,3,4,small,med,acceptable
low,low,3,4,small,high,acceptable
low,low,3,4,med,low,unacceptable
low,low,3,4,med,med,acceptable
low,low,3,4,med,high,acceptable
low,low,3,4,big,low,unacceptable
low,low,3,4,big,med,acceptable
low,low,3,4,big,high,acceptable
low,low,3,5,small,low,unacceptable
low,low,3,5,small,med,acceptable
low,low,3,5,small,high,acceptable
low,low,3,5,med,low,unacceptable
low,low,3,5,med,med,acceptable
low,low,3,5,med,high,acceptable
low,low,3,5,big,low,unacceptable
low,low,3,5,big,med,acceptable
low,low,3,5,big,high,acceptable
low,low,4,2,small,low,unacceptable
low,low,4,2,small,med,unacceptable
low,low,4,2,small,high,unacceptable
low,low,4,2,med,low,unacceptable
low,low,4,2,med,med,unacceptable
low,low,4,2,med,high,unacceptable
low,low,4,2,big,low,unacceptable
low,low,4,2,big,med,unacceptable
low,low,4,2,big,high,unacceptable
low,low,4,4,small,low,unacceptable
low,low,4,4,small,med,acceptable
low,low,4,4,small,high,acceptable
low,low,4,4,med,low,unacceptable
low,low,4,4,med,med,acceptable
low,low,4,4,med,high,acceptable
low,low,4,4,big,low,unacceptable
low,low,4,4,big,med,acceptable
low,low,4,4,big,high,acceptable
low,low,4,5,small,low,unacceptable
low,low,4,5,small,med,acceptable
low,low,4,5,small,high,acceptable
low,low,4,5,med,low,unacceptable
low,low,4,5,med,med,acceptable
low,low,4,5,med,high,acceptable
low,low,4,5,big,low,unacceptable
low,low,4,5,big,med,acceptable
low,low,4,5,big,high,acceptable
low,low,5,2,small,low,unacceptable
low,low,5,2,small,med,unacceptable
low,low,5,2,small,high,unacceptable
low,low,5,2,med,low,unacceptable
low,low,5,2,med,med,unacceptable
low,low,5,2,med,high,unacceptable
low,low,5,2,big,low,unacceptable
low,low,5,2,big,med,unacceptable
low,low,5,2,big,high,unacceptable
low,low,5,4,small,low,unacceptable
low,low,5,4,small,med,acceptable
low,low,5,4,small,high,acceptable
low,low,5,4,med,low,unacceptable
low,low,5,4,med,med,acceptable
low,low,5,4,med,high,acceptable
low,low,5,4,big,low,unacceptable
low,low,5,4,big,med,acceptable
low,low,5,4,big,high,acceptable
low,low,5,5,small,low,unacceptable
low,low,5,5,small,med,acceptable
low,low,5,5,small,high,acceptable
low,low,5,5,med,low,unacceptable
low,low,5,5,med,med,acceptable
low,low,5,5,med,high,acceptable
low,low,5,5,big,low,unacceptable
low,low,5,5,big,med,acceptable
low,low,5,5,big,high,acceptable
